page_type,location_country,referrer_host,ua_os,hour,total_orders_placed,total_checkouts,total_carts,total_sessions,total_pageviews,total_conversion,total_bounce_rate,ua_form_factor,referrer_source,referrer_name
Homepage,Switzerland,Unknown,iOS,2019-07-29 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Windows,2020-08-17 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Android,2021-06-16 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Cape Verde,l.instagram.com,iOS,2019-08-12 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Collection,Bosnia and Herzegovina,jones-shelton.com,Android,2021-01-07 09:00:00,1,1,1,3,7,0.3333333333333333,0.0,Mobile,Unknown,Unknown
Collection,Cape Verde,Unknown,Windows,2020-12-12 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout,Maldives,Unknown,Windows,2020-11-14 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,mclean.net,Windows,2020-10-05 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Product,Gabon,mclean.net,iOS,2019-08-12 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Mayotte,Unknown,iOS,2019-08-15 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bahamas,Unknown,iOS,2020-10-27 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,Unknown,iOS,2019-08-12 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Gabon,m.instagram.com,Tizen,2021-01-27 17:00:00,3,4,6,9,12,0.3333333333333333,0.6666666666666667,Other,Social,Instagram
Homepage,Cape Verde,Unknown,Mac OS X,2020-11-18 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2020-05-05 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,www.instagram.com,Linux,2020-06-29 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Dominica,jacobson.biz,Mac OS X,2019-08-08 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Gabon,Unknown,Android,2020-07-19 17:00:00,1,2,3,5,5,0.2,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2021-10-09 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Gabon,Unknown,iOS,2021-08-21 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,l.instagram.com,Android,2019-11-12 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,Linux,2021-04-30 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2021-03-11 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2020-06-23 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,iOS,2020-11-17 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,Unknown,Android,2020-05-28 10:00:00,1,2,3,4,7,0.25,0.25,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Other,2020-08-12 01:00:00,1,2,3,5,8,0.2,0.4,Other,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2021-10-16 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Windows,2020-09-21 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Android,2021-02-28 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Gabon,campbell.org,Android,2021-06-09 08:00:00,5,9,14,18,20,0.2777777777777778,0.8888888888888888,Mobile,Unknown,Unknown
Homepage,Serbia,Unknown,Windows,2020-02-13 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Cart,Bosnia and Herzegovina,Unknown,Linux,2021-02-17 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-05-10 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Android,2020-12-27 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Checkout,Bosnia and Herzegovina,Unknown,Android,2019-11-28 09:00:00,2,4,4,7,12,0.2857142857142857,0.2857142857142857,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2021-08-10 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Dominica,Unknown,Android,2020-06-27 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,l.instagram.com,Windows,2021-03-07 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Bosnia and Herzegovina,m.instagram.com,iOS,2020-01-05 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Checkout,Gabon,l.instagram.com,Android,2020-05-27 12:00:00,3,4,5,8,9,0.375,0.875,Mobile,Social,Instagram
Product,Bosnia and Herzegovina,Unknown,iOS,2020-05-31 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2021-02-17 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,jones-shelton.com,Linux,2021-11-28 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-03-30 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Other,2020-04-18 00:00:00,1,1,2,3,5,0.3333333333333333,0.3333333333333333,Other,Unknown,Unknown
Homepage,Dominica,facebook.com,iOS,2019-08-07 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Facebook
Homepage,Bosnia and Herzegovina,mclean.net,iOS,2020-08-08 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Gabon,Unknown,Android,2019-08-26 13:00:00,1,1,1,2,2,0.5,1.0,Mobile,Unknown,Unknown
Homepage,Lesotho,l.instagram.com,iOS,2019-08-13 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Gabon,l.instagram.com,Windows,2019-09-29 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Gabon,Unknown,iOS,2019-10-24 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2019-08-23 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,Unknown,Windows,2021-09-17 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bahamas,Unknown,iOS,2019-08-03 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,French Guiana,Unknown,iOS,2019-08-02 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Slovakia (Slovak Republic),jones-shelton.com,iOS,2022-01-01 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Cape Verde,Unknown,Windows,2021-04-30 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Search,Cape Verde,Unknown,iOS,2020-08-25 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Holy See (Vatican City State),Unknown,Android,2020-11-05 00:00:00,2,2,2,3,3,0.6666666666666666,1.0,Mobile,Unknown,Unknown
Product,Dominica,Unknown,Windows,2020-11-16 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Switzerland,harrell.com,iOS,2019-08-01 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Gabon,www.google.com,Other,2020-08-01 12:00:00,7,11,18,21,33,0.3333333333333333,0.4285714285714286,Other,Search,Google
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-07-11 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Egypt,jones-shelton.com,Android,2019-08-13 06:00:00,1,1,1,3,6,0.3333333333333333,0.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Android,2019-08-02 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Maldives,Unknown,iOS,2021-04-11 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,Unknown,Mac OS X,2021-03-12 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Mac OS X,2019-08-08 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Windows,2020-04-01 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout,Bahamas,Unknown,Fedora,2021-03-24 06:00:00,1,1,2,4,6,0.25,0.5,Desktop,Unknown,Unknown
Product,Dominica,www.google.com,iOS,2020-08-15 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Collection,Bosnia and Herzegovina,mclean.net,iOS,2020-06-18 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-08-13 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,Unknown,Linux,2020-07-10 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,mclean.net,Linux,2021-09-06 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Dominica,mclean.net,Mac OS X,2019-11-08 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Collection,Bosnia and Herzegovina,mclean.net,Windows,2021-10-05 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Gabon,Unknown,Linux,2019-08-18 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,Unknown,Windows,2020-08-29 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2021-03-13 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,jones-shelton.com,iOS,2021-07-01 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-08-19 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,www.google.com,Other,2020-07-04 03:00:00,5,6,11,12,18,0.4166666666666667,0.5,Other,Search,Google
Homepage,Cape Verde,www.google.com,Mac OS X,2019-08-01 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Dominica,l.instagram.com,Mac OS X,2021-01-15 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Falkland Islands (Malvinas),www.instagram.com,Windows,2021-09-17 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Maldives,l.instagram.com,Android,2019-08-20 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Bangladesh,Unknown,Android,2020-07-14 16:00:00,5,10,10,13,32,0.3846153846153846,0.0,Mobile,Unknown,Unknown
Collection,Dominica,facebook.com,Android,2021-01-04 15:00:00,1,1,1,3,4,0.3333333333333333,0.6666666666666667,Mobile,Social,Facebook
Product,Bosnia and Herzegovina,Unknown,Mac OS X,2021-03-23 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,mclean.net,Mac OS X,2020-08-16 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Cape Verde,Unknown,Linux,2021-09-23 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,Linux,2020-05-02 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Dominica,myers.com,Android,2021-02-21 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Eritrea,Unknown,iOS,2020-11-19 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-03-18 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Bosnia and Herzegovina,Unknown,Android,2021-03-12 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,facebook.com,Android,2020-08-22 02:00:00,2,2,3,4,4,0.5,1.0,Mobile,Social,Facebook
Homepage,Dominica,Unknown,Linux,2020-11-07 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,Unknown,Mac OS X,2020-10-04 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Windows,2019-08-20 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,mclean.net,Android,2019-08-02 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Angola,l.instagram.com,iOS,2021-03-16 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Checkout,Dominica,Unknown,Mac OS X,2020-06-06 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,l.instagram.com,iOS,2021-05-17 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Bosnia and Herzegovina,jones-shelton.com,Windows,2019-08-09 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,Unknown,Android,2019-10-28 13:00:00,2,4,4,5,13,0.4,0.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,iOS,2021-03-02 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,jones-shelton.com,Mac OS X,2019-08-09 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2019-08-03 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Mac OS X,2019-11-05 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Mayotte,jones-shelton.com,Linux,2020-09-11 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2020-12-20 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Windows,2020-11-16 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,l.instagram.com,Linux,2020-10-19 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Collection,Mayotte,l.instagram.com,iOS,2020-10-21 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Serbia,Unknown,Windows,2020-04-15 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,Unknown,Android,2020-11-08 12:00:00,1,1,2,3,5,0.3333333333333333,0.3333333333333333,Mobile,Unknown,Unknown
Homepage,Cape Verde,l.instagram.com,Mac OS X,2021-12-10 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Dominica,facebook.com,Android,2019-08-18 14:00:00,2,2,4,5,10,0.4,0.0,Mobile,Social,Facebook
Product,Gabon,Unknown,Android,2021-06-07 05:00:00,4,5,6,10,21,0.4,0.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Android,2020-02-09 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Android,2021-10-13 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,Unknown,iOS,2020-04-26 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2020-06-18 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,jones-shelton.com,Windows,2021-02-28 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2020-12-01 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bahamas,facebook.com,Android,2020-10-12 11:00:00,7,11,14,20,33,0.35,0.35,Mobile,Social,Facebook
Product,Bermuda,www.google.com,Mac OS X,2019-11-19 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Product,Bosnia and Herzegovina,Unknown,iOS,2020-09-08 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Checkout,Bosnia and Herzegovina,Unknown,iOS,2019-08-12 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-08-16 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2021-06-16 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Switzerland,Unknown,Android,2021-02-25 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,Unknown,Windows,2019-07-29 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Mac OS X,2020-06-03 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,Unknown,Linux,2020-10-29 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout,Bosnia and Herzegovina,Unknown,Android,2020-07-28 04:00:00,2,2,4,5,10,0.4,0.0,Mobile,Unknown,Unknown
Homepage,Gabon,l.instagram.com,Linux,2019-07-30 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Product,Maldives,Unknown,Android,2019-08-30 08:00:00,1,1,2,4,7,0.25,0.25,Mobile,Unknown,Unknown
Cart,Dominica,Unknown,Android,2021-05-18 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Turkmenistan,Unknown,Windows,2021-03-25 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,jones-shelton.com,Windows,2021-03-22 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-08-12 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Bosnia and Herzegovina,Unknown,Mac OS X,2021-11-03 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Serbia,Unknown,Linux,2019-08-06 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Cape Verde,Unknown,Android,2020-09-02 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,www.google.com,Mac OS X,2020-05-02 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Product,Bosnia and Herzegovina,www.google.com,Linux,2019-09-06 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Gabon,jones-shelton.com,Other,2020-07-12 14:00:00,5,5,9,15,28,0.3333333333333333,0.1333333333333333,Other,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Mac OS X,2021-03-12 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2021-07-14 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,jones-shelton.com,iOS,2019-08-07 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Cape Verde,myers.com,Mac OS X,2019-09-20 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Eritrea,mclean.net,Windows,2020-06-24 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,Linux,2020-07-20 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Dominica,Unknown,Windows,2020-11-19 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Benin,m.instagram.com,Android,2020-03-06 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Iran,Unknown,iOS,2021-09-10 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2020-02-29 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,jones-shelton.com,Fedora,2021-06-27 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Cart,Dominica,Unknown,Mac OS X,2020-10-09 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,chang-fisher.com,iOS,2020-08-28 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,iOS,2021-08-24 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Linux,2021-03-04 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,South Georgia and the South Sandwich Islands,l.instagram.com,iOS,2021-04-26 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Anguilla,facebook.com,Android,2019-09-20 19:00:00,1,1,2,3,7,0.3333333333333333,0.0,Mobile,Social,Facebook
Homepage,Bosnia and Herzegovina,Unknown,Windows,2021-12-06 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,Android,2020-09-28 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Cape Verde,chang-fisher.com,Linux,2020-08-12 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bermuda,Unknown,iOS,2019-07-30 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,jones-shelton.com,Windows,2020-07-24 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,www.google.com,Windows,2020-05-25 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Product,Bosnia and Herzegovina,Unknown,iOS,2021-01-11 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Mac OS X,2020-08-26 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cyprus,Unknown,Android,2020-11-30 05:00:00,4,8,8,9,23,0.4444444444444444,0.0,Mobile,Unknown,Unknown
Product,Gabon,www.google.com,iOS,2021-11-11 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Cape Verde,myers.com,Linux,2021-02-07 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Saint Helena,Unknown,Android,2020-08-27 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2019-07-28 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,Unknown,Mac OS X,2021-07-13 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-06-18 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-08-07 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2019-08-09 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2021-09-09 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2019-11-01 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2019-10-13 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,jones-shelton.com,Fedora,2020-08-02 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,mclean.net,iOS,2020-03-29 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Bermuda,Unknown,Linux,2019-09-14 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-06-14 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,jacobson.biz,Windows,2021-01-14 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Cape Verde,mclean.net,Linux,2020-03-10 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Falkland Islands (Malvinas),jones-shelton.com,Android,2019-09-24 12:00:00,2,2,2,3,11,0.6666666666666666,0.0,Mobile,Unknown,Unknown
Product,Dominica,jones-shelton.com,iOS,2020-11-22 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Lesotho,jones-shelton.com,Android,2019-10-13 06:00:00,3,6,8,9,21,0.3333333333333333,0.0,Mobile,Unknown,Unknown
List of Collections,Bosnia and Herzegovina,Unknown,Linux,2021-11-21 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,www.instagram.com,Android,2021-10-22 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Cape Verde,Unknown,Linux,2019-11-14 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Falkland Islands (Malvinas),Unknown,Android,2019-07-26 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,mclean.net,iOS,2021-06-09 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Cape Verde,Unknown,iOS,2020-07-15 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
